"lambs1","lambs2","lambs3"
0.146729754095749,0.03233278039821,0.1374959622732
0.157684565847793,0.030710792764675,0.165181447921167
0.142633060222682,0.0512152200952479,0.150960411367101
0.111096058562462,0.0175820925863037,0.160286643853078
0.10701333908985,0.0231645336428782,0.206894752973994
0.126307459099219,0.0158520744503735,0.157990532301707
0.149738860581312,0.0436091979675606,0.135340504743959
0.135822949754924,0.0931530537569858,0.183201491181998
0.149738860581312,0.0436091979675606,0.141742593283626
0.108347751804897,0.0231683764885938,0.195362550252029
0.144276014014371,0.029832974731975,0.127042404796202
0.108513130830821,0.00842177444457172,0.103177893125061
0.161407148807245,0.0494896746807744,0.200472883842182
0.152125771426979,0.0423788372973581,0.152780164203567
0.125910323287842,0.0177838219285485,0.105571876294927
0.141577744296209,0.0301782507032054,0.142380546551148
0.164351846882986,0.0436091979675606,0.13765701315589
0.118961626443383,0.0127378916015828,0.195585754295732
0.181029905107595,0.0500582981284631,0.127523232693839
0.183613891662805,0.0231683764885938,0.11340724012816
0.153977031820135,0.054257351832271,0.135819630841437
0.13540561319048,0.0329060715915984,0.122455337536308
0.125523624441493,0.0179896453988439,0.120023550354367
0.11972545493436,0.038427452991779,0.166732853214827
0.130940219199045,0.0259934157141349,0.105832477062853
0.178823892153472,0.0446170716062741,0.16891083241988
0.165281894095951,0.0467226094412899,0.165589192991977
0.105894012624316,0.0494896746807744,0.171217675923002
0.118858529182709,0.0723309380669224,0.151206997781525
0.124384547532503,0.0931530537569858,0.194361148059158
0.16750397622336,0.0253982372483272,0.165891594165484
0.146123357911904,0.0698707768284092,0.15398860448399
0.167747082061766,0.038427452991779,0.147533308002795
0.0878972527245944,0.0118900745763937,0.120215865755538
0.142154781779918,0.0113551943390275,0.0971055888003879
0.182761679005205,0.0194938246193161,0.166062567418577
0.171341422230671,0.0715163892494353,0.186784829528665
0.141745090453595,0.0561733186569014,0.16145387338962
0.223153329219066,0.0637258383198355,0.210299743626948
0.130068872794431,0.0180964329384792,0.141474316688019
0.149715857438745,0.0237057983155059,0.159267069043092
0.105076522370693,0.0494896746807744,0.172924473813234
0.113973916249642,0.0231645336428782,0.191528067429554
0.106972447075236,0.033861414844956,0.168228001562184
0.170917972588918,0.027526441289532,0.0938803758675826
0.183329790523789,0.0259873837113547,0.207109528976033
0.116231731523396,0.0272092484249664,0.14865047540557
0.134043931247552,0.0723309380669224,0.141974679590097
0.139272454078447,0.0494896746807744,0.155529705392098
0.159073247496614,0.0441219385101256,0.12318762499502
0.135545755205476,0.0262903326408226,0.192493299834824
0.122735159819433,0.0173777712895397,0.119454892431135
0.138914084870961,0.038427452991779,0.12788275251608
0.0926030749514871,0.0197210746328323,0.161969345736548
0.180490874664044,0.0402308831682294,0.170503783979722
0.200261034370458,0.0757254850963277,0.181014307624493
0.171118747763549,0.0402342200509852,0.114794007524566
0.159116923026976,0.0393259811762269,0.196509068118307
0.160337307945001,0.043601964684743,0.147583560889773
0.15164110965475,0.0228957048948139,0.100448201537927
0.120203373078983,0.0494896746807744,0.179770585523533
0.0936188313346263,0.033861414844956,0.11424433192355
0.193302569073896,0.0179896453988439,0.087476685550666
0.212978348560904,0.0397672943976394,0.153039205379165
0.147816695543216,0.038427452991779,0.148470818746329
0.127796874294979,0.0194970585182399,0.135416259232718
0.109362618125279,0.01883547555887,0.146494720551677
0.26385417841892,0.0131863948042243,0.11615219019401
0.151831651007704,0.01883547555887,0.11558108025489
0.0909848869792699,0.0298379238287665,0.10847232358614
0.125593436260826,0.0251097329689309,0.137971742402864
0.109209904021529,0.0175820925863037,0.136512754739005
0.214570210115609,0.067499890201364,0.144096948087184
0.158603430580277,0.0288230592963402,0.16649109319065
0.109417614236244,0.00950273334492372,0.0795094712706362
0.160301793568305,0.0130378973205506,0.110342606013658
0.165550235572264,0.0298379238287665,0.0964963341079386
0.125770343305966,0.0371204364802871,0.164992941517654
0.0923427701295288,0.0204154568280192,0.0918885189156741
0.139256406591593,0.033861414844956,0.177657724694964
0.155655007265969,0.0436091979675606,0.137985447378258
0.206402870370139,0.0820843941443271,0.156477066090998
0.146967028556619,0.00628166763607078,0.0936286896051578
0.174924001306493,0.038427452991779,0.10291513607848
0.130796545125101,0.0723309380669224,0.211194540834402
0.139671805272036,0.0253982372483272,0.131339316123241
0.129658966200574,0.0421259369820169,0.175564237171035
0.161185947906411,0.0652267237520521,0.191248969322341
0.17200267093369,0.030180753787315,0.143913501134862
0.116162748397582,0.0262925132481253,0.138347772367093
0.144836654824113,0.0364936694614488,0.150333794735235
0.156093400331534,0.033861414844956,0.124650396467283
0.105808193108562,0.0179896453988439,0.11152442264714
0.19496179904946,0.0830275224130186,0.137851913904822
0.120241754491619,0.0253982372483272,0.148640448427521
0.165088887372901,0.0561537879742429,0.173166768254442
0.133507712320204,0.0237101100057061,0.135900276482237
0.165146066828862,0.0362824875050946,0.17510566271774
0.19198361185664,0.0233059052651598,0.138649147025359
0.139719356880334,0.0269072967519518,0.112784774782082
0.134379984035819,0.0242556863685339,0.111210671886533
0.222005033503532,0.0277042922497773,0.212015029750738
0.163507567842274,0.027526441289532,0.164063068406054
0.123551833269937,0.00716866986532467,0.0591741548793251
0.155295848480314,0.0288230592963402,0.111147057558437
0.157617310269119,0.0561537879742429,0.182741825462422
0.159350167817771,0.0346468761584307,0.150412609990267
0.132594802855364,0.0478103687791724,0.174832222244604
0.28127165442911,0.036692690028893,0.166902071078522
0.208099197256894,0.0312382407388396,0.128291682720545
0.260910404489593,0.0448849272858675,0.152790167823617
0.114567414346815,0.033861414844956,0.162369161836828
0.102786566729914,0.0213735700528938,0.172502695572562
0.113094050019321,0.0231645336428782,0.196054163575568
0.156503118153299,0.0294965416117919,0.180036296634203
0.329431845946599,0.0581213298878714,0.149550046053507
0.150769889459587,0.0402342200509852,0.128035353916139
0.122363852892347,0.0237101100057061,0.122789750970411
0.141341238495889,0.0667276091842688,0.199781575513336
0.122363852892347,0.0237101100057061,0.122789750970411
0.167021562362552,0.0931530537569858,0.153569222103691
0.113707562758926,0.0255507139092488,0.133724193684728
0.0904481965003971,0.0288254499763841,0.100559906930927
0.105780537659503,0.0288254499763841,0.143177040544718
0.232147887328499,0.0644687247416803,0.130592843108768
0.0923367322153512,0.0295019065418276,0.141322661706927
0.167235571322552,0.0563918954416138,0.252346779701939
0.14975760631705,0.0350420532203382,0.179550925064499
0.119083810621975,0.0158494451303426,0.121937240914832
0.112070621620773,0.0146240468733556,0.120235399825285
0.11108331103367,0.0436091979675606,0.140233778410433
0.138088106147915,0.0723309380669224,0.195567120378853
0.110419257768994,0.0158494451303426,0.161460249536225
0.102657985066658,0.0431180966271746,0.151219196353848
0.182199124599008,0.038427452991779,0.098819326531512
0.11283564334209,0.031240831742035,0.131264351985134
0.104228682273988,0.0561631035230407,0.159970463289737
0.117946145982707,0.0158520744503735,0.11551621244012
0.0951141258103625,0.0128863840649734,0.135005710872093
0.0938550577501155,0.0128863840649734,0.133471093536064
0.155909270622987,0.0153116346291384,0.133554091663738
0.126556637871152,0.0230358392555281,0.169684174434424
0.160497009789753,0.0298379238287665,0.123154075858016
0.166429740949896,0.0186168863400344,0.126729576927405
0.139872384088394,0.0494896746807744,0.209901708724593
0.164128179703451,0.0811452486255964,0.26628046299824
0.133412496193123,0.0478064035576538,0.150502737009849
0.0936731125914596,0.0206500250995337,0.139573547041787
0.138356840145446,0.0478064035576538,0.177677252607424
0.168965888365418,0.0231683764885938,0.112934388744093
0.192626261570143,0.0371204364802871,0.12860466680188
0.176829202364013,0.0723309380669224,0.129896187205548
0.152785184616907,0.0245408756031109,0.13034191990217
0.177853619090563,0.0690656414453602,0.145593754648386
0.201521109783906,0.0249697944500096,0.128108473996407
0.174923555909616,0.0480934061836185,0.113536429044395
0.133221662598518,0.0251097329689309,0.117057984107393
0.110300067996731,0.0231683764885938,0.116430974858384
0.119863993937127,0.038427452991779,0.147533308002795
0.172622105137069,0.0652267237520521,0.143084337687158
0.124972726665714,0.0188339134116851,0.138991595264957
0.144021950523466,0.0694860354435454,0.14286758677329
0.153260114721085,0.032715650384929,0.167696598478707
0.173801046785696,0.0588037585102429,0.135674588410042
0.183673171542787,0.0395515972249735,0.14034356656498
0.176941356776528,0.0354534976960643,0.163030773444893
0.113197291148935,0.0100067740162114,0.127021534446983
0.0935485429407617,0.0334800873500066,0.140901352986701
0.114776519416371,0.0382076245417449,0.131189430634078
0.191391292471032,0.00918088299574405,0.123713151066361
0.145590831349186,0.00832265750120771,0.121732212786987
0.154453367548915,0.0436091979675606,0.180747909884373
0.145893194725352,0.0146240468733556,0.135139532067764
0.121734603520548,0.0175796669863842,0.129709369131181
0.119050349719207,0.0231683764885938,0.158711400348843
0.137195806314667,0.00912594942068564,0.139299247647817
0.170014101543417,0.0509374295555763,0.117366698374487
0.08212116764429,0.0139684945872437,0.11239038434587
0.0958784107935626,0.0133401157110248,0.126181878566687
0.165038168788513,0.0165932718844647,0.142438713972768
0.165057129122082,0.0456595982994027,0.164135839882959
0.196603476877116,0.0478064035576538,0.21194471513822
0.209356308931368,0.0190471503634866,0.173594821287785
0.122181049091967,0.0301887469111895,0.161692163764944
0.113419830855037,0.0462981774295061,0.1714854631862
0.138356840145446,0.0478064035576538,0.147940362371083
0.135678351751045,0.0402342200509852,0.15407221844949
0.148419379957882,0.0512152200952479,0.166004314648228
0.246912058932031,0.0231683764885938,0.154916106515635
0.181389655934699,0.0436091979675606,0.119256515024665
0.24213778765634,0.0338557983878416,0.184717344984562
0.136863442414988,0.0188339134116851,0.148878617081799
0.181913944531327,0.0242556863685339,0.15938391967614
0.161475760206935,0.0312382407388396,0.142980767129889
0.207782513554617,0.0731753086209983,0.18063693812939
0.134218654233948,0.0820843941443271,0.211939229409792
0.131966663197698,0.0723309380669224,0.208981257863197
0.186044189211665,0.0262925132481253,0.101501799990525
0.140928620659652,0.0104772686301865,0.126518250024195
0.150578692338017,0.0153129046268499,0.127466192129341
0.225387454444542,0.068299193006339,0.15363302345692
0.21759906875464,0.0615685707879796,0.151172997707689
0.273824055284992,0.0483516762111505,0.270184923742777
0.164825193758381,0.0316777550593783,0.228097789566962
0.145513286088489,0.0388657507448127,0.251725403670695
0.140980710441306,0.0179896453988439,0.124500072284373
0.143942133626395,0.0204154568280192,0.125998501456552
0.156882583485851,0.0536365815949725,0.125342323971178
0.209477321789517,0.0217507398620015,0.131849280567284
0.14818918417684,0.0213735700528938,0.110869363054207
0.147023305448525,0.0248203883331635,0.154829858610702
0.184030469523569,0.0160384571777172,0.127927907249916
0.181131549393516,0.0179896453988439,0.114340311268903
0.105366645757383,0.0478064035576538,0.222392109923215
0.237456996824782,0.0201802053051441,0.152836885626586
0.160161103183465,0.0494896746807744,0.201312255105861
0.151845819339158,0.0186168863400344,0.14687275133974
0.0965569649235219,0.0138885862853565,0.126710196615671
0.0960285931723515,0.0139684945872437,0.148965061752368
0.145803255430428,0.0423788372973581,0.142299280443859
0.150399418161277,0.0239801605811102,0.150687373221857
0.0988662425411904,0.0298379238287665,0.139262081592096
0.125326570512712,0.0242556863685339,0.167283664155
0.197534141324704,0.0358673716246156,0.143458490712528
0.10677099682973,0.0167894933983837,0.107351111212721
0.115275093520611,0.0157613909237553,0.126414744276785
0.194251402405886,0.033861414844956,0.142498684019767
0.133677034292226,0.0103573959066908,0.127089072401064
0.163562640589955,0.0397672943976394,0.178421179552504
0.146738448720706,0.0177870565097978,0.134570509366106
0.105167443907995,0.0128874529043671,0.160409129626293
0.182913077055714,0.0931530537569858,0.139544279358006
0.0913229634114232,0.00507758973969985,0.0913488365861089
0.125694116799107,0.0619381936873833,0.188294095923703
0.124592681860058,0.0630071878059379,0.149096647572509
0.105247738683582,0.0409408195282873,0.147790369312801
0.132789734919629,0.0426212378999628,0.178049216079964
0.20597251191396,0.036692690028893,0.188819036562337
0.103388223054272,0.0253982372483272,0.142953458982014
0.167434403699664,0.0264485870749488,0.1131922148778
0.160914052144107,0.0498114822701716,0.162815613348914
0.131071800491541,0.0644687247416803,0.136005584040574
0.177324730854735,0.00961414084549666,0.104628416338108
0.151849653936463,0.01883547555887,0.129535468130207
0.136454594372462,0.0199529476086831,0.182895264455622
0.165586950684031,0.0723189408242332,0.241333996287903
0.144458235558031,0.036692690028893,0.177778722823073
0.191884709804318,0.0223785042679578,0.169028840975714
0.148172010752468,0.0147896198538675,0.135649937690139
0.210691788704614,0.0723309380669224,0.234064418249686
0.176332572167341,0.0931530537569858,0.159751865659288
0.141780177331402,0.0298379238287665,0.120754636382348
0.166696424600256,0.0350420532203382,0.176299317012192
0.148630335978439,0.0223803604152534,0.184712156488398
0.136556134637224,0.0165974011297958,0.131999919942865
0.1158771957765,0.0298379238287665,0.157439253275506
0.113493172380777,0.0262925132481253,0.155566916960177
0.101011185125643,0.0158520744503735,0.104316369464502
0.198976311708035,0.0272092484249664,0.162276486888979
0.0965343530002016,0.0253982372483272,0.126129146613397
0.132951415394388,0.0275287244237819,0.163235364098786
0.151313592207902,0.038427452991779,0.14428997315521
0.187394290908451,0.0123066844068107,0.0996304582061986
0.231808814207678,0.0416474190055895,0.124791488473132
0.114830637625266,0.0106004564128657,0.154400862663137
0.0987019480464111,0.0116205208783523,0.127089072401064
0.0930600351323912,0.0153129046268499,0.134786547097504
0.110540753846087,0.050637654617708,0.178679210198197
0.116314412744688,0.0231683764885938,0.12695409828071
0.102530628805678,0.0416474190055895,0.115757150269498
0.148383462721554,0.0250810343659148,0.168316932779541
0.130756361829198,0.0213735700528938,0.163994023067209
0.114101699131399,0.0128863840649734,0.116349278759024
0.156055083437682,0.0472633598859974,0.128808707961834
0.215199426764113,0.0723309380669224,0.111230881428605
0.141832096777586,0.0436091979675606,0.155436462467473
0.102629038960435,0.0138111895521895,0.163287374482348
0.198627649732144,0.0723309380669224,0.14935848948683
0.122450300952199,0.0211272779935694,0.167984073596334
0.10261412776795,0.0213753428476157,0.131299535112459
0.0860841860130652,0.0231683764885938,0.15659423233144
0.172671879780177,0.0431180966271746,0.198572035880892
0.117392324797116,0.0226393825459088,0.164938222185106
0.111893526199346,0.0231683764885938,0.0968840799007548
0.153638680754201,0.038427452991779,0.159660214660605
0.156495634599954,0.0180629299081938,0.111570675046047
0.119071911582442,0.033861414844956,0.128751599167537
0.171363462523965,0.0288230592963402,0.124519114557814
0.151471428316565,0.0116226344577106,0.0551567468744276
0.126598854685693,0.031240831742035,0.140136914015866
0.221069075278781,0.00871541456987662,0.166294522891488
0.135808659296008,0.0081353282349447,0.124387117322122
0.0906765632474198,0.0158520744503735,0.119833425441048
0.0916072124332397,0.0139684945872437,0.161061206121162
0.108848768529262,0.0561631035230407,0.168988409318739
0.131441975235854,0.0561631035230407,0.204656131152483
0.17910608266557,0.0601727817344803,0.151328801498278
0.263318504631574,0.0931530537569858,0.133580930006311
0.196547147711237,0.064480450529818,0.135396194563979
0.12107911336054,0.0561631035230407,0.132668324410307
0.118646280556229,0.0436091979675606,0.242573756374455
0.189518353209209,0.036692690028893,0.21433290687676
0.165475749061139,0.0242556863685339,0.134269084585316
0.132034954125943,0.00912594942068564,0.11972800563823
0.148033797504501,0.0436091979675606,0.130835066364221
0.111472927005055,0.0298379238287665,0.19905982974889
0.103292614042043,0.0294965416117919,0.15123192723501
0.120712540577013,0.043601964684743,0.264517254549017
0.155182928338131,0.00847176656794936,0.130043702438108
0.13637248543842,0.0144555309627622,0.133554091663738
0.170950228270986,0.0931530537569858,0.177380087426492
0.158086405528856,0.0436091979675606,0.200386714735325
0.170950228270986,0.0931530537569858,0.138175608768658
0.198389007531484,0.0524214526027425,0.153434124262222
0.0981676163425133,0.030180753787315,0.163888393414194
0.138572604649571,0.0436091979675606,0.172753041151021
0.148414273822826,0.0275287244237819,0.1730686143191
0.0954127101303424,0.000475060106056023,0.100418716646061
0.118290535590699,0.0295019065418276,0.129029519229377
0.212803115447149,0.0251055681181997,0.149352339013401
0.143603477149616,0.0284956516943486,0.13476936691367
0.173693989618284,0.0288230592963402,0.105147774335215
0.197512538216324,0.0397672943976394,0.219648559032461
0.140817247472409,0.0494896746807744,0.15574119515607
0.192190710313701,0.0120298735998468,0.131869058780251
0.142459601536148,0.0194970585182399,0.125386717470019
0.142459601536148,0.0194970585182399,0.154853084053452
0.116162748397582,0.0262925132481253,0.124775143579322
0.169996125293037,0.0414146536448178,0.141720545589437
0.152452606858392,0.038427452991779,0.156941929976923
0.151682983831558,0.0239761830880221,0.14490025765136
0.171150604088518,0.0262972954187234,0.157779097807839
0.156932234616864,0.00504854283194289,0.108150047306799
0.202498162578883,0.0229033020224624,0.116261561144956
0.139110533724744,0.0706922911347967,0.126997556476533
0.135753031434481,0.0199529476086831,0.167999610941306
0.129013943185736,0.0284932883665984,0.164492724025025
0.105630874988648,0.0127400047350877,0.148343952063536
0.121030749227269,0.0171803732837496,0.108763337921126
0.109179515741615,0.0262925132481253,0.135119263337022
0.178298828270389,0.0216248724481734,0.143759602150328
0.151044361475622,0.0234345750886305,0.121130711645383
0.142832255969666,0.0330942893930258,0.17640000029862
0.102781816879858,0.00742107987899435,0.0550837915546667
0.153143136358959,0.0402342200509852,0.214455310875934
0.152414869578535,0.0262925132481253,0.129929381644976
0.101379578062412,0.0298379238287665,0.15917616466722
0.155200667790745,0.0151364508661796,0.137275598993739
0.13462459709302,0.0262925132481253,0.152588073679536
0.148070438826853,0.037123515372288,0.125763226634235
0.148598604779687,0.0536365815949725,0.145745198723158
0.195848994901448,0.0218769652340736,0.131774025358337
0.107156829087199,0.0199529476086831,0.173892497182266
0.122172391818864,0.0494814660268619,0.263264001898293
0.248881953584653,0.0262951144148045,0.11829078732519
0.120101545095299,0.0158520744503735,0.0638806387302017
0.10768686437463,0.0451371968420132,0.17410325945374
0.0991461693102734,0.038427452991779,0.21465028127205
0.168283638243044,0.0723309380669224,0.154388399060308
0.155104058721762,0.0433597267783437,0.143540418836559
0.143823771783816,0.0667276091842688,0.186493151170762
0.198114097137245,0.012308726005842,0.116466635393664
0.215292223925208,0.0204154568280192,0.103898878444066
0.133069519055635,0.0298379238287665,0.108146573677588
0.134772767800156,0.0136520403642855,0.120287415429829
0.167654224684978,0.036531104302111,0.212106199196667
0.193023689691561,0.0472555205019936,0.150224041382121
0.142309374209114,0.0667331437932778,0.176734506183879
0.165638121687855,0.0231645336428782,0.173598842677821
0.152506164288527,0.033861414844956,0.171338573109073
0.15050308105148,0.0131898871121989,0.123245144038015
0.158977591953054,0.0108461749360771,0.124382551560292
0.126971344519189,0.0246837155922319,0.161294097903796
0.134006996997212,0.028169626706639,0.127112167414447
0.141306435032274,0.0231645336428782,0.12046340123566
0.13090766512542,0.0213735700528938,0.118534499088116
0.142244954625901,0.00955582229177786,0.122614804035002
0.176083050926325,0.0103565369012036,0.159074266855771
0.179635683683498,0.0622708126524,0.274027017464658
0.167866761381383,0.0581213298878714,0.269639200940713
0.168586011606728,0.0757317660189795,0.26628046299824
0.159374651227151,0.0637364100226174,0.127816243987206
0.127590377608968,0.0494896746807744,0.144635268935804
0.168320982026391,0.0931530537569858,0.147867641233697
0.152083050117572,0.0186168863400344,0.140297022111507
0.131524655838051,0.0171775236441171,0.138628548691018
0.23483464824788,0.0506468647643678,0.146014168083731
0.153102362843797,0.0811600075958967,0.125940889351783
0.12667690494165,0.0633717989142777,0.161368568309076
0.108647425112771,0.0340697532120141,0.117881721309989
0.124625602950535,0.0216155609141434,0.122800417299807
0.151395426821095,0.0317894879692822,0.162443734295356
0.153288199461005,0.0188339134116851,0.159020882012903
0.166579551078531,0.0312382407388396,0.173575421746857
0.152104831242639,0.0188339134116851,0.166157404570097
0.164797647203944,0.0561631035230407,0.265744354356888
0.132785735028037,0.0294965416117919,0.13847034467073
0.182802455613774,0.0256879257249312,0.143763849892178
0.101102778372693,0.0213735700528938,0.135084345398915
0.0985590968260889,0.0095574075406466,0.111595153073722
0.193115786356462,0.0375344861208025,0.135927956551058
0.173818312750632,0.0291619499834146,0.180247053181203
0.181447948308737,0.0456558114551192,0.167101233899295
0.139003847115859,0.043601964684743,0.177595686952652
0.139646612696145,0.0190553554796752,0.142960149200183
0.126559475806422,0.0472633598859974,0.14344854600172
0.170853214655482,0.0231645336428782,0.164844080902572
0.113118576811608,0.0162227348654334,0.11655097239432
0.207079799625413,0.0327124140856558,0.19935205691942
0.216701289614559,0.0298379238287665,0.160668912502175
0.213972508082888,0.038427452991779,0.121986379858945
0.207873988301523,0.0107349164186113,0.141168805909371
0.0953276933244793,0.00653929013806726,0.0980137858988243
0.150477763656134,0.033861414844956,0.143738087742324
0.235780032226263,0.033861414844956,0.116954620364628
0.102457582396861,0.038427452991779,0.141823541470836
0.12386920378707,0.0288446571855567,0.163006235034953
0.12386920378707,0.0288446571855567,0.163006235034953
0.123546550201803,0.0256968601662857,0.161091940331255
0.152047201290753,0.0158494451303426,0.159375835876934
0.213561965033151,0.0690656414453602,0.268361681090848
0.24981462718533,0.0519757424692519,0.265170206851131
0.174644746123977,0.0251055681181997,0.114685570870305
0.173140539871221,0.0312382407388396,0.204938909666464
0.144722561321347,0.0231683764885938,0.17414247069606
0.178312708340645,0.0231683764885938,0.184632761802966
0.271530514223353,0.0644687247416803,0.211089488076052
0.147799170752277,0.038427452991779,0.100787430317072
0.196497116017665,0.0723309380669224,0.112633755232593
0.107513409230141,0.0151364508661796,0.133318775245287
0.106725123408525,0.00871541456987662,0.130375228246766
0.170195368629354,0.0130378973205506,0.135643057655686
0.247991832256209,0.0478064035576538,0.137698720349444
0.232486017487363,0.0441102562723323,0.136061147067554
0.0746933800015623,0.0171803732837496,0.134576067912316
0.141884179574036,0.0334739989866674,0.132636725157164
0.102768079720234,0.0433597267783437,0.144508882036151
0.146022646305608,0.030180753787315,0.151691740785329
0.144486273477333,0.0234345750886305,0.185299987657726
0.218029745916285,0.031240831742035,0.152635178928606
0.207633211349174,0.0114837574780333,0.178574067604019
0.141035079132715,0.0171775236441171,0.130487972597912
0.234622262556109,0.0436091979675606,0.157581427043301
0.267857850565399,0.0931530537569858,0.144239943679404
0.160344969242066,0.0330827829682783,0.14344854600172
0.195164673893792,0.0644687247416803,0.258752898274718
0.122463512445949,0.0141289889449547,0.114899983790844
0.121938667065663,0.0165974011297958,0.115798029116488
0.127530616664392,0.038427452991779,0.105651363442132
0.131918355119177,0.0494896746807744,0.179625613351663
0.138521878382011,0.0298379238287665,0.157779097807839
0.115364471082252,0.03233278039821,0.151542200942477
0.142968541124091,0.0698707768284092,0.246699652532917
0.0969442458215716,0.0262925132481253,0.118565139058207
0.160966847546287,0.0231683764885938,0.137458762390197
0.234794129858988,0.0931530537569858,0.225425955688571
0.257582764179831,0.0637364100226174,0.137421437453967
0.209649599368598,0.0149632714189942,0.113798579885721
0.183115738649727,0.0179896453988439,0.105187932591564
0.115034804964542,0.0231683764885938,0.200959565804118
0.157556259431135,0.022382216716504,0.1216130488916
0.140299766177046,0.0593585385622727,0.142569121411524
0.148711309563728,0.0127378916015828,0.133630363455895
0.164348097029723,0.0262925132481253,0.137396469349012
0.231929626097826,0.0147185342337717,0.245703464353425
0.180582907344141,0.0530229137258233,0.122590266041701
0.201029736169662,0.0411709217696225,0.150011587260628
0.192016501349827,0.0375531694024615,0.147609549215418
0.19311463265141,0.0358673716246156,0.143112498576424
0.18756026281485,0.038427452991779,0.137161339521867
0.250594572846128,0.0262881522143716,0.159769332401556
0.279712417964327,0.0494896746807744,0.139146988154561
0.235867366697724,0.0183043562306552,0.139014180233249
0.180120132777875,0.0256943181801445,0.104951780098332
0.187227478511177,0.0327097010346678,0.118268382844513
0.191160355526856,0.0371204364802871,0.219679533472414
0.132168976077855,0.0294984945261222,0.125635718422954
0.127233158708034,0.0288254499763841,0.0979941711252196
0.163286345349844,0.022382216716504,0.125792513912758
0.16692863770983,0.0334800873500066,0.182058305646866
0.246295958222282,0.0518165609826894,0.116109164328509
0.175375173262569,0.0218729869017679,0.124626427923682
0.218098522892578,0.0106004564128657,0.143445163590266
0.279566502692386,0.0667331437932778,0.163040257749629
0.154507785036578,0.0201818791182396,0.142883894009181
0.191354962027402,0.0579729044946415,0.1754785198975
0.191354962027402,0.0579729044946415,0.148621525816396
0.156921103559445,0.038427452991779,0.174108451576615
0.158141942143111,0.038427452991779,0.165087167813427
0.15139752140617,0.0259895391910694,0.136745500512573
0.255235095245319,0.0561631035230407,0.194752112748031
0.216480935036096,0.0298379238287665,0.117957123009783
0.154424224571053,0.0128863840649734,0.127171730270074
0.140473179944444,0.0931530537569858,0.317326609769672
0.19099279681598,0.036692690028893,0.169714922409168
0.17388594397258,0.0139661776890526,0.112262123530814
0.154599514479732,0.0388689743989619,0.21267069667663
0.129273024704338,0.0204154568280192,0.1641798944084
0.152324464843548,0.0542528519209648,0.265473166975077
0.103532700263615,0.0239761830880221,0.12290246219053
0.272873911395431,0.0406998762428203,0.104275774999252
0.140170523924157,0.0327097010346678,0.173846896563329
0.189070586834885,0.0931530537569858,0.137150812799268
0.160685434013199,0.0188307895059813,0.115472111091636
0.271974565815562,0.0637364100226174,0.118556039538378
0.130569408596718,0.0308833985485785,0.138355546866732
0.141964766847622,0.0723309380669224,0.218483115001636
0.139548469683144,0.0204154568280192,0.128121992496485
0.107223986024381,0.0346531778486083,0.174122717988096
0.183559052695104,0.041167507200166,0.159478009133116
0.197320716367099,0.0131137843076959,0.121018350360753
0.191567585654351,0.0117550125496833,0.119080562173565
0.128557114149537,0.0179866615284903,0.138774706336322
0.167173582705269,0.0770617787846394,0.19366129489249
0.161046495209959,0.0690770989868074,0.191358190248909
0.167173582705269,0.0770617787846394,0.19366129489249
0.182317464275657,0.029832974731975,0.208392807398417
